"","연도","직종","회차","일련번호","과목명","과목별점수"
"473",2015,"의사(필기)",79,"50408","보건의약관계 법규",17
"474",2015,"의사(필기)",79,"50408","의학각론1(R형)",37
"475",2015,"의사(필기)",79,"50408","의학각론2",41
"476",2015,"의사(필기)",79,"50408","의학각론3",62
"477",2015,"의사(필기)",79,"50408","의학각론4",58
"478",2015,"의사(필기)",79,"50408","의학각론5",65
"479",2015,"의사(필기)",79,"50408","의학총론1",47
"480",2015,"의사(필기)",79,"50408","의학총론2(R형)",11
"481",2015,"의사(필기)",79,"50409","보건의약관계 법규",14
"482",2015,"의사(필기)",79,"50409","의학각론1(R형)",27
"483",2015,"의사(필기)",79,"50409","의학각론2",34
"484",2015,"의사(필기)",79,"50409","의학각론3",49
"485",2015,"의사(필기)",79,"50409","의학각론4",52
"486",2015,"의사(필기)",79,"50409","의학각론5",50
"487",2015,"의사(필기)",79,"50409","의학총론1",47
"488",2015,"의사(필기)",79,"50409","의학총론2(R형)",11
"489",2015,"의사(필기)",79,"50410","보건의약관계 법규",15
"490",2015,"의사(필기)",79,"50410","의학각론1(R형)",37
"491",2015,"의사(필기)",79,"50410","의학각론2",40
"492",2015,"의사(필기)",79,"50410","의학각론3",59
"493",2015,"의사(필기)",79,"50410","의학각론4",56
"494",2015,"의사(필기)",79,"50410","의학각론5",58
"495",2015,"의사(필기)",79,"50410","의학총론1",51
"496",2015,"의사(필기)",79,"50410","의학총론2(R형)",11
"497",2015,"의사(필기)",79,"50411","보건의약관계 법규",18
"498",2015,"의사(필기)",79,"50411","의학각론1(R형)",36
"499",2015,"의사(필기)",79,"50411","의학각론2",38
"500",2015,"의사(필기)",79,"50411","의학각론3",60
"501",2015,"의사(필기)",79,"50411","의학각론4",59
"502",2015,"의사(필기)",79,"50411","의학각론5",63
"503",2015,"의사(필기)",79,"50411","의학총론1",61
"504",2015,"의사(필기)",79,"50411","의학총론2(R형)",14
"505",2015,"의사(필기)",79,"50412","보건의약관계 법규",10
"506",2015,"의사(필기)",79,"50412","의학각론1(R형)",15
"507",2015,"의사(필기)",79,"50412","의학각론2",24
"508",2015,"의사(필기)",79,"50412","의학각론3",36
"509",2015,"의사(필기)",79,"50412","의학각론4",35
"510",2015,"의사(필기)",79,"50412","의학각론5",40
"511",2015,"의사(필기)",79,"50412","의학총론1",43
"512",2015,"의사(필기)",79,"50412","의학총론2(R형)",5
"513",2015,"의사(필기)",79,"50413","보건의약관계 법규",14
"514",2015,"의사(필기)",79,"50413","의학각론1(R형)",34
"515",2015,"의사(필기)",79,"50413","의학각론2",41
"516",2015,"의사(필기)",79,"50413","의학각론3",61
"517",2015,"의사(필기)",79,"50413","의학각론4",56
"518",2015,"의사(필기)",79,"50413","의학각론5",61
"519",2015,"의사(필기)",79,"50413","의학총론1",57
"520",2015,"의사(필기)",79,"50413","의학총론2(R형)",11
"521",2015,"의사(필기)",79,"50414","보건의약관계 법규",16
"522",2015,"의사(필기)",79,"50414","의학각론1(R형)",25
"523",2015,"의사(필기)",79,"50414","의학각론2",34
"524",2015,"의사(필기)",79,"50414","의학각론3",55
"525",2015,"의사(필기)",79,"50414","의학각론4",49
"526",2015,"의사(필기)",79,"50414","의학각론5",47
"527",2015,"의사(필기)",79,"50414","의학총론1",44
"528",2015,"의사(필기)",79,"50414","의학총론2(R형)",12
"529",2015,"의사(필기)",79,"50415","보건의약관계 법규",17
"530",2015,"의사(필기)",79,"50415","의학각론1(R형)",37
"531",2015,"의사(필기)",79,"50415","의학각론2",38
"532",2015,"의사(필기)",79,"50415","의학각론3",65
"533",2015,"의사(필기)",79,"50415","의학각론4",58
"534",2015,"의사(필기)",79,"50415","의학각론5",64
"535",2015,"의사(필기)",79,"50415","의학총론1",51
"536",2015,"의사(필기)",79,"50415","의학총론2(R형)",11
"537",2015,"의사(필기)",79,"50416","보건의약관계 법규",17
"538",2015,"의사(필기)",79,"50416","의학각론1(R형)",33
"539",2015,"의사(필기)",79,"50416","의학각론2",37
"540",2015,"의사(필기)",79,"50416","의학각론3",59
"541",2015,"의사(필기)",79,"50416","의학각론4",58
"542",2015,"의사(필기)",79,"50416","의학각론5",58
"543",2015,"의사(필기)",79,"50416","의학총론1",52
"544",2015,"의사(필기)",79,"50416","의학총론2(R형)",11
"545",2015,"의사(필기)",79,"50417","보건의약관계 법규",18
"546",2015,"의사(필기)",79,"50417","의학각론1(R형)",37
"547",2015,"의사(필기)",79,"50417","의학각론2",37
"548",2015,"의사(필기)",79,"50417","의학각론3",55
"549",2015,"의사(필기)",79,"50417","의학각론4",53
"550",2015,"의사(필기)",79,"50417","의학각론5",50
"551",2015,"의사(필기)",79,"50417","의학총론1",54
"552",2015,"의사(필기)",79,"50417","의학총론2(R형)",10
"553",2015,"의사(필기)",79,"50418","보건의약관계 법규",16
"554",2015,"의사(필기)",79,"50418","의학각론1(R형)",35
"555",2015,"의사(필기)",79,"50418","의학각론2",36
"556",2015,"의사(필기)",79,"50418","의학각론3",59
"557",2015,"의사(필기)",79,"50418","의학각론4",58
"558",2015,"의사(필기)",79,"50418","의학각론5",61
"559",2015,"의사(필기)",79,"50418","의학총론1",54
"560",2015,"의사(필기)",79,"50418","의학총론2(R형)",9
"561",2015,"의사(필기)",79,"50419","보건의약관계 법규",14
"562",2015,"의사(필기)",79,"50419","의학각론1(R형)",37
"563",2015,"의사(필기)",79,"50419","의학각론2",43
"564",2015,"의사(필기)",79,"50419","의학각론3",64
"565",2015,"의사(필기)",79,"50419","의학각론4",62
"566",2015,"의사(필기)",79,"50419","의학각론5",60
"567",2015,"의사(필기)",79,"50419","의학총론1",59
"568",2015,"의사(필기)",79,"50419","의학총론2(R형)",10
"569",2015,"의사(필기)",79,"50420","보건의약관계 법규",11
"570",2015,"의사(필기)",79,"50420","의학각론1(R형)",33
"571",2015,"의사(필기)",79,"50420","의학각론2",31
"572",2015,"의사(필기)",79,"50420","의학각론3",45
"573",2015,"의사(필기)",79,"50420","의학각론4",56
"574",2015,"의사(필기)",79,"50420","의학각론5",57
"575",2015,"의사(필기)",79,"50420","의학총론1",42
"576",2015,"의사(필기)",79,"50420","의학총론2(R형)",9
"577",2015,"의사(필기)",79,"50421","보건의약관계 법규",18
"578",2015,"의사(필기)",79,"50421","의학각론1(R형)",39
"579",2015,"의사(필기)",79,"50421","의학각론2",42
"580",2015,"의사(필기)",79,"50421","의학각론3",66
"581",2015,"의사(필기)",79,"50421","의학각론4",64
"582",2015,"의사(필기)",79,"50421","의학각론5",64
"583",2015,"의사(필기)",79,"50421","의학총론1",58
"584",2015,"의사(필기)",79,"50421","의학총론2(R형)",11
"585",2015,"의사(필기)",79,"50422","보건의약관계 법규",15
"586",2015,"의사(필기)",79,"50422","의학각론1(R형)",34
"587",2015,"의사(필기)",79,"50422","의학각론2",38
"588",2015,"의사(필기)",79,"50422","의학각론3",50
"589",2015,"의사(필기)",79,"50422","의학각론4",56
"590",2015,"의사(필기)",79,"50422","의학각론5",56
"591",2015,"의사(필기)",79,"50422","의학총론1",46
"592",2015,"의사(필기)",79,"50422","의학총론2(R형)",10
"593",2015,"의사(필기)",79,"50423","보건의약관계 법규",13
"594",2015,"의사(필기)",79,"50423","의학각론1(R형)",21
"595",2015,"의사(필기)",79,"50423","의학각론2",26
"596",2015,"의사(필기)",79,"50423","의학각론3",46
"597",2015,"의사(필기)",79,"50423","의학각론4",49
"598",2015,"의사(필기)",79,"50423","의학각론5",47
"599",2015,"의사(필기)",79,"50423","의학총론1",49
"600",2015,"의사(필기)",79,"50423","의학총론2(R형)",7
"601",2015,"의사(필기)",79,"50424","보건의약관계 법규",15
"602",2015,"의사(필기)",79,"50424","의학각론1(R형)",39
"603",2015,"의사(필기)",79,"50424","의학각론2",39
"604",2015,"의사(필기)",79,"50424","의학각론3",62
"605",2015,"의사(필기)",79,"50424","의학각론4",58
"606",2015,"의사(필기)",79,"50424","의학각론5",64
"607",2015,"의사(필기)",79,"50424","의학총론1",55
"608",2015,"의사(필기)",79,"50424","의학총론2(R형)",11
"609",2015,"의사(필기)",79,"50425","보건의약관계 법규",13
"610",2015,"의사(필기)",79,"50425","의학각론1(R형)",22
"611",2015,"의사(필기)",79,"50425","의학각론2",23
"612",2015,"의사(필기)",79,"50425","의학각론3",40
"613",2015,"의사(필기)",79,"50425","의학각론4",41
"614",2015,"의사(필기)",79,"50425","의학각론5",43
"615",2015,"의사(필기)",79,"50425","의학총론1",34
"616",2015,"의사(필기)",79,"50425","의학총론2(R형)",8
"617",2015,"의사(필기)",79,"50426","보건의약관계 법규",16
"618",2015,"의사(필기)",79,"50426","의학각론1(R형)",30
"619",2015,"의사(필기)",79,"50426","의학각론2",37
"620",2015,"의사(필기)",79,"50426","의학각론3",50
"621",2015,"의사(필기)",79,"50426","의학각론4",52
"622",2015,"의사(필기)",79,"50426","의학각론5",53
"623",2015,"의사(필기)",79,"50426","의학총론1",49
"624",2015,"의사(필기)",79,"50426","의학총론2(R형)",10
"625",2015,"의사(필기)",79,"50427","보건의약관계 법규",11
"626",2015,"의사(필기)",79,"50427","의학각론1(R형)",30
"627",2015,"의사(필기)",79,"50427","의학각론2",36
"628",2015,"의사(필기)",79,"50427","의학각론3",50
"629",2015,"의사(필기)",79,"50427","의학각론4",50
"630",2015,"의사(필기)",79,"50427","의학각론5",57
"631",2015,"의사(필기)",79,"50427","의학총론1",51
"632",2015,"의사(필기)",79,"50427","의학총론2(R형)",10
"633",2015,"의사(필기)",79,"50428","보건의약관계 법규",16
"634",2015,"의사(필기)",79,"50428","의학각론1(R형)",39
"635",2015,"의사(필기)",79,"50428","의학각론2",39
"636",2015,"의사(필기)",79,"50428","의학각론3",59
"637",2015,"의사(필기)",79,"50428","의학각론4",56
"638",2015,"의사(필기)",79,"50428","의학각론5",60
"639",2015,"의사(필기)",79,"50428","의학총론1",59
"640",2015,"의사(필기)",79,"50428","의학총론2(R형)",13
"641",2015,"의사(필기)",79,"50429","보건의약관계 법규",16
"642",2015,"의사(필기)",79,"50429","의학각론1(R형)",35
"643",2015,"의사(필기)",79,"50429","의학각론2",40
"644",2015,"의사(필기)",79,"50429","의학각론3",61
"645",2015,"의사(필기)",79,"50429","의학각론4",58
"646",2015,"의사(필기)",79,"50429","의학각론5",61
"647",2015,"의사(필기)",79,"50429","의학총론1",53
"648",2015,"의사(필기)",79,"50429","의학총론2(R형)",12
"649",2015,"의사(필기)",79,"50430","보건의약관계 법규",15
"650",2015,"의사(필기)",79,"50430","의학각론1(R형)",34
"651",2015,"의사(필기)",79,"50430","의학각론2",34
"652",2015,"의사(필기)",79,"50430","의학각론3",62
"653",2015,"의사(필기)",79,"50430","의학각론4",56
"654",2015,"의사(필기)",79,"50430","의학각론5",59
"655",2015,"의사(필기)",79,"50430","의학총론1",55
"656",2015,"의사(필기)",79,"50430","의학총론2(R형)",11
"657",2015,"의사(필기)",79,"50431","보건의약관계 법규",18
"658",2015,"의사(필기)",79,"50431","의학각론1(R형)",30
"659",2015,"의사(필기)",79,"50431","의학각론2",35
"660",2015,"의사(필기)",79,"50431","의학각론3",54
"661",2015,"의사(필기)",79,"50431","의학각론4",51
"662",2015,"의사(필기)",79,"50431","의학각론5",52
"663",2015,"의사(필기)",79,"50431","의학총론1",49
"664",2015,"의사(필기)",79,"50431","의학총론2(R형)",9
"665",2015,"의사(필기)",79,"50432","보건의약관계 법규",16
"666",2015,"의사(필기)",79,"50432","의학각론1(R형)",39
"667",2015,"의사(필기)",79,"50432","의학각론2",38
"668",2015,"의사(필기)",79,"50432","의학각론3",64
"669",2015,"의사(필기)",79,"50432","의학각론4",58
"670",2015,"의사(필기)",79,"50432","의학각론5",62
"671",2015,"의사(필기)",79,"50432","의학총론1",55
"672",2015,"의사(필기)",79,"50432","의학총론2(R형)",10
"673",2015,"의사(필기)",79,"50433","보건의약관계 법규",17
"674",2015,"의사(필기)",79,"50433","의학각론1(R형)",40
"675",2015,"의사(필기)",79,"50433","의학각론2",41
"676",2015,"의사(필기)",79,"50433","의학각론3",59
"677",2015,"의사(필기)",79,"50433","의학각론4",60
"678",2015,"의사(필기)",79,"50433","의학각론5",65
"679",2015,"의사(필기)",79,"50433","의학총론1",56
"680",2015,"의사(필기)",79,"50433","의학총론2(R형)",10
"681",2015,"의사(필기)",79,"50434","보건의약관계 법규",14
"682",2015,"의사(필기)",79,"50434","의학각론1(R형)",30
"683",2015,"의사(필기)",79,"50434","의학각론2",38
"684",2015,"의사(필기)",79,"50434","의학각론3",58
"685",2015,"의사(필기)",79,"50434","의학각론4",59
"686",2015,"의사(필기)",79,"50434","의학각론5",56
"687",2015,"의사(필기)",79,"50434","의학총론1",58
"688",2015,"의사(필기)",79,"50434","의학총론2(R형)",11
"689",2015,"의사(필기)",79,"50435","보건의약관계 법규",15
"690",2015,"의사(필기)",79,"50435","의학각론1(R형)",35
"691",2015,"의사(필기)",79,"50435","의학각론2",39
"692",2015,"의사(필기)",79,"50435","의학각론3",55
"693",2015,"의사(필기)",79,"50435","의학각론4",55
"694",2015,"의사(필기)",79,"50435","의학각론5",55
"695",2015,"의사(필기)",79,"50435","의학총론1",46
"696",2015,"의사(필기)",79,"50435","의학총론2(R형)",11
"697",2015,"의사(필기)",79,"50436","보건의약관계 법규",13
"698",2015,"의사(필기)",79,"50436","의학각론1(R형)",36
"699",2015,"의사(필기)",79,"50436","의학각론2",37
"700",2015,"의사(필기)",79,"50436","의학각론3",61
"701",2015,"의사(필기)",79,"50436","의학각론4",59
"702",2015,"의사(필기)",79,"50436","의학각론5",60
"703",2015,"의사(필기)",79,"50436","의학총론1",58
"704",2015,"의사(필기)",79,"50436","의학총론2(R형)",13
"705",2015,"의사(필기)",79,"50437","보건의약관계 법규",15
"706",2015,"의사(필기)",79,"50437","의학각론1(R형)",37
"707",2015,"의사(필기)",79,"50437","의학각론2",36
"708",2015,"의사(필기)",79,"50437","의학각론3",57
"709",2015,"의사(필기)",79,"50437","의학각론4",59
"710",2015,"의사(필기)",79,"50437","의학각론5",57
"711",2015,"의사(필기)",79,"50437","의학총론1",50
"712",2015,"의사(필기)",79,"50437","의학총론2(R형)",9
"713",2015,"의사(필기)",79,"50438","보건의약관계 법규",14
"714",2015,"의사(필기)",79,"50438","의학각론1(R형)",38
"715",2015,"의사(필기)",79,"50438","의학각론2",36
"716",2015,"의사(필기)",79,"50438","의학각론3",58
"717",2015,"의사(필기)",79,"50438","의학각론4",61
"718",2015,"의사(필기)",79,"50438","의학각론5",57
"719",2015,"의사(필기)",79,"50438","의학총론1",48
"720",2015,"의사(필기)",79,"50438","의학총론2(R형)",12
"721",2015,"의사(필기)",79,"50439","보건의약관계 법규",13
"722",2015,"의사(필기)",79,"50439","의학각론1(R형)",31
"723",2015,"의사(필기)",79,"50439","의학각론2",35
"724",2015,"의사(필기)",79,"50439","의학각론3",55
"725",2015,"의사(필기)",79,"50439","의학각론4",47
"726",2015,"의사(필기)",79,"50439","의학각론5",59
"727",2015,"의사(필기)",79,"50439","의학총론1",47
"728",2015,"의사(필기)",79,"50439","의학총론2(R형)",10
"729",2015,"의사(필기)",79,"50440","보건의약관계 법규",11
"730",2015,"의사(필기)",79,"50440","의학각론1(R형)",24
"731",2015,"의사(필기)",79,"50440","의학각론2",34
"732",2015,"의사(필기)",79,"50440","의학각론3",45
"733",2015,"의사(필기)",79,"50440","의학각론4",46
"734",2015,"의사(필기)",79,"50440","의학각론5",46
"735",2015,"의사(필기)",79,"50440","의학총론1",53
"736",2015,"의사(필기)",79,"50440","의학총론2(R형)",12
"737",2015,"의사(필기)",79,"50441","보건의약관계 법규",13
"738",2015,"의사(필기)",79,"50441","의학각론1(R형)",32
"739",2015,"의사(필기)",79,"50441","의학각론2",33
